69,-1.3454,2.8253,8.8036
70,-1.0109,2.816,9.4575
71,0.16681,2.6031,10.334
72,-0.2086,1.219,11.759
73,0.069855,1.8427,9.3169
74,-0.32903,1.984,7.5357
75,-0.73962,3.0482,7.4662
76,-0.6338,3.2486,9.2715
77,-1.1344,3.5936,9.5233
78,-0.87251,2.4197,11.285
79,-0.89142,0.55034,12.284
80,-0.16238,1.3407,8.8204
81,-0.72455,1.2691,8.5302
82,-0.25313,2.1743,8.4143
83,-0.44322,2.4516,8.8934
84,-1.0166,2.5493,9.6045
85,0.080383,2.5761,10.863
86,0.71533,1.1419,11.68
87,0.23529,2.4099,8.6722
88,-0.52917,2.0007,7.9752
89,-0.93907,2.5303,7.8083
90,-0.18657,3.0183,8.7648
91,-0.6848,2.9646,9.7932
92,-0.41545,1.7755,12.048
93,-0.51099,0.13327,12.076
94,0.14647,0.53981,8.5891
95,-0.54378,0.41482,8.9138
96,-0.11401,1.6981,8.6308
97,0.056442,1.8248,9.4127
98,-0.090561,1.5566,9.4757
99,0.39499,1.2166,10.278
100,0.8549,-0.2589,12.664
101,0.44238,0.94945,8.716
102,1.017,0.705,9.6066
103,0.29658,1.2056,9.9251
104,-0.057526,1.938,8.7828
105,-0.76453,1.7769,9.7884
106,-0.25624,2.1504,9.2691
107,-0.2639,2.131,9.4877
108,-0.099182,2.2287,9.5118
109,-0.63643,2.4731,9.2126
110,-0.39104,2.8394,8.7861
111,-0.96635,2.9036,9.1575
112,-1.0219,2.8694,9.2887
113,-1.4612,2.9247,9.8181
114,-1.2314,1.299,10.953
115,-2.055,0.46271,10.822
116,-0.66612,1.3069,9.0514
117,-1.3355,1.7786,8.4948
118,-1.3466,2.1961,8.8367
119,-1.2855,2.7003,9.1936
120,-1.2168,2.4121,9.803
121,-1.2096,2.2751,9.9289
122,-0.029266,0.67436,11.877
123,-0.61896,1.5317,8.8072
124,-0.25888,2.0151,7.9511
125,-1.0889,2.5689,8.3925
126,-0.95535,3.0669,8.7785
127,-1.7445,2.7781,9.8168
128,-1.4897,2.0319,11.774
129,-1.6542,0.58458,10.666
130,-2.1362,1.1589,8.9935
131,-1.4033,1.2937,9.7326
132,-1.4023,2.2572,8.3827
133,-0.95007,2.4908,8.9181
134,-0.6872,2.352,9.7517
135,-0.28043,1.1448,11.307
136,1.3874,0.46295,10.028
137,1.2856,0.83286,9.2035
138,0.61406,1.1872,9.2322
139,-0.26701,1.514,9.4357
140,-0.36757,1.4721,9.5003
141,0.15796,1.4996,9.0227
142,0.54582,1.8899,8.2146
143,0.93129,2.328,7.5311
144,1.1504,2.4932,7.336
145,0.8846,2.1628,7.8507
146,0.087326,1.939,8.5606
147,-0.61058,2.1221,9.0359
148,-0.91704,2.243,9.3579
149,-0.73268,2.2466,9.2657
150,-0.24068,2.2239,9.0083
151,-0.040756,2.1592,9.1232
152,-0.57945,2.3807,9.4728
153,-1.0343,2.4717,9.8451
154,-0.75662,2.2742,9.7098
155,-0.36517,2.5603,9.0191
156,-0.2299,2.8356,8.4768
157,-0.78656,2.8931,8.6432
158,-1.5288,2.9864,9.0155
159,-1.585,2.9757,9.401
160,-1.281,2.7291,9.8463
161,-0.90746,2.4669,10.135
162,-0.70874,2.5136,10.002
163,-1.3719,2.8907,10.301
164,-2.0974,2.8811,10.785
165,-1.8029,2.4765,11.409
166,-0.87155,2.0419,12.305
167,-0.31969,1.502,12.419
168,-0.54355,1.0244,12.245
169,-1.117,0.69878,12.08
170,-1.415,0.58147,11.529
171,-1.5312,0.70836,10.583
172,-1.6437,1.0412,9.5243
173,-1.573,1.5152,8.3739
174,-1.6293,1.8085,7.7274
175,-1.7023,1.6828,8.1464
176,-1.3671,1.3632,9.0203
177,-0.91585,1.1549,9.4632
178,-0.59022,1.1357,9.1328
179,-0.53755,1.2482,8.4325
180,-0.84761,1.2063,8.4122
181,-1.3947,1.1752,8.9892
182,-1.6449,1.1692,9.6727
183,-1.4354,1.2231,9.9409
184,-1.3193,1.4889,9.3363
185,-1.2043,2.006,8.0686
186,-0.78536,2.267,7.3073
187,-0.44299,2.2802,7.7298
188,-0.43939,2.2239,8.7557
189,-0.74585,2.1257,9.6763
190,-1.0679,2.1604,9.875
191,-0.89429,2.3101,9.3315
192,-0.48727,2.3891,8.8922
193,-0.34123,2.3376,8.7557
194,-0.58664,2.3053,9.0442
195,-0.8464,2.2993,9.9409
196,-0.81169,2.5184,10.702
197,-0.68959,2.8081,10.628
198,-0.16287,2.5579,9.8259
199,0.55539,2.1868,10.22
200,0.5937,1.7043,11.868
201,0.22978,0.92503,12.893
202,-0.18681,0.7263,12.504
203,-0.32567,0.9382,11.686
204,-0.24426,0.90109,10.961
205,-0.15448,0.94179,10.233
206,-0.26582,1.4111,9.3447
207,-0.33165,1.8947,8.6707
208,-0.3963,2.2765,8.3882
209,-0.30652,2.2921,8.1392
210,-0.008438,1.9976,8.4098
211,0.19507,1.7905,8.9341
212,0.36386,1.4254,9.5554
213,0.35309,1.2662,9.6464
214,-0.1497,1.4506,9.3998
215,-0.52319,1.4577,9.2908
216,-0.28018,1.2495,9.4273
217,0.052612,1.2997,9.2645
218,-0.30412,1.4206,9.1508
219,-0.8907,1.5595,9.073
220,-1.2905,1.7522,9.0718
221,-0.94456,1.6983,9.0442
222,-0.48608,1.6756,9.2238
223,-0.22272,1.6684,9.4129
224,-0.20357,1.5152,9.6991
225,-0.43581,1.4685,9.6907
226,-0.94218,1.447,9.4381
227,-1.251,1.332,9.5027
228,-1.0511,1.101,9.7098
229,-0.4382,0.95256,9.6201
230,-0.035965,0.92862,9.2885
231,-0.44898,1.0531,9.1532
232,-1.2546,1.3392,9.4345
233,-1.3372,1.1956,9.8846
234,-0.79015,1.1249,10.24
235,-0.07309,1.0328,10.368
236,0.11606,0.86038,10.006
237,-0.067093,0.87236,9.4836
238,-0.65967,0.91904,9.6643
239,-1.3073,0.72511,10.197
240,-1.761,0.62335,10.098
241,-2.0112,0.86159,9.3507
242,-2.1692,1.3716,8.5858
243,-1.9214,1.6505,8.2146
244,-1.7299,1.6493,8.5379
245,-1.9729,1.6265,9.2885
246,-1.8029,1.4278,10.059
247,-1.184,0.8101,10.896
248,-1.7406,0.196,11.025
249,-3.2837,-0.072159,10.293
250,-4.3958,-0.27087,9.9624
251,-4.2917,-0.74373,10.293
252,-3.7278,-1.2022,10.513
253,-3.413,-1.3566,10.486
254,-3.6321,-1.2561,10.105
255,-3.9948,-0.9628,9.6212
256,-3.6632,-0.8383,9.2908
257,-2.7989,-0.77844,9.2873
258,-2.1153,-0.84309,9.5722
259,-1.9394,-0.8383,9.9576
260,-2.1907,-0.69824,10.087
261,-2.4625,-0.60486,9.8391
262,-2.6421,-0.75331,9.7841
263,-2.5678,-0.56416,9.7613
264,-2.2374,-0.23377,9.6703
265,-1.8352,-0.15715,9.5099
266,-1.4725,0.088257,9.0011
267,-1.2115,0.55872,8.3595
268,-0.91585,0.65688,8.3212
269,-0.77937,0.46893,8.8407
270,-0.63333,0.33846,9.401
271,-0.52917,0.26424,9.8164
272,-0.45256,0.24867,10.099
273,-0.16167,0.44978,9.8942
274,-0.085052,0.62935,9.7038
275,-0.31969,1.0519,9.8475
276,-0.091034,1.3464,10.409
277,0.53982,0.90228,11.318
278,0.86066,0.23071,11.969
279,0.78284,-0.43608,11.939
280,0.72418,-0.86823,12.257
281,0.92291,-1.2345,12.897
282,0.632,-1.1998,12.911
283,0.59729,-1.1747,11.865
284,0.62483,-0.72098,10.446
285,0.87382,-0.10208,9.2454
286,1.2796,0.053543,8.5259
287,1.476,0.19121,8.2111
288,1.4305,0.40309,8.0064
289,1.1025,0.63892,8.2123
290,0.78165,0.7766,8.6025
291,0.53624,0.91545,8.9509
292,0.27887,0.94658,9.1975
293,0.37224,0.61379,9.237
294,0.21901,0.87953,8.8216
295,0.056198,1.0878,8.4361
296,0.037048,1.3703,8.551
297,0.22978,1.7893,8.9652
298,0.43808,2.0419,9.2118
299,0.49434,1.9701,9.2705
300,0.36865,2.0946,9.0239
301,-0.028793,2.3017,8.7928
302,-0.49446,2.5208,8.8228
303,-0.58545,2.4561,9.1616
304,-0.50523,2.4142,9.5458
305,-0.007248,2.3304,9.5315
306,0.15317,2.2789,9.6643
307,-0.3161,2.1736,9.8104
308,-1.0619,2.3197,9.8499
309,-1.281,2.3472,10.225
310,-1.0631,2.2347,10.997
311,-0.65248,1.6972,11.358
312,-0.36278,1.2698,11.897
313,-0.59262,0.70357,13.004
314,-1.3564,0.47252,13.275
315,-1.8077,0.47731,12.43
316,-1.609,0.48329,11.355
317,-0.87155,0.36119,11.228
318,-0.40228,0.095444,11.169
319,-1.0056,0.069107,10.477
320,-1.8807,0.54196,9.2681
321,-2.1501,1.18,8.2051
322,-1.6149,1.3069,7.6664
323,-0.84282,1.1249,7.9321
324,-0.20117,0.72153,8.3439
325,-0.21553,0.35281,8.7366
326,-0.87395,0.54196,8.9305
327,-1.3193,0.83165,8.9221
328,-1.251,0.91305,8.7438
329,-0.92302,0.8544,8.5367
330,-0.37476,0.94777,8.2865
331,-0.24786,0.97171,8.4517
332,-0.55432,0.99087,8.885
333,-1.0571,1.162,9.0215
334,-1.2055,1.3763,8.9568
335,-0.70395,1.4661,8.7258
336,-0.012024,1.6217,8.5103
337,0.39738,1.6469,8.7533
338,0.13281,1.5248,9.3064
339,-0.48129,1.7331,9.6033
340,-0.71472,1.7881,9.5806
341,-0.31729,1.8935,9.3351
342,0.50034,2.0276,9.1328
343,0.82474,1.915,9.5039
344,0.2202,1.8109,10.408
345,-0.55911,2.0288,11.075
346,-0.82127,1.8552,10.849
347,-0.28258,1.3332,10.31
348,0.42491,0.92383,11.192
349,0.61406,0.34563,12.437
350,0.29802,0.029602,12.942
351,0.20105,0.15649,12.479
352,0.16754,0.55273,11.393
353,0.19148,0.83644,10.17
354,0.17592,1.1908,9.1675
355,0.53624,1.447,8.5941
356,1.0306,1.4781,8.5391
357,0.9241,1.1513,8.9604
358,0.46561,0.98727,9.3244
359,0.056198,1.0076,9.2729
360,0.046631,1.0244,8.4996
361,0.13281,1.3297,7.7741
362,0.20824,1.2925,7.7741
363,0.063385,1.2171,8.3272
364,-0.34123,1.3991,8.7761
365,-0.63094,1.5798,9.0311
366,-0.69917,1.6744,9.1448
367,-0.51601,1.775,8.8683
368,-0.29933,1.8731,8.2697
369,-0.35919,1.848,8.4229
370,-0.38074,2.0168,9.0287
371,-0.68001,2.1389,9.4477
372,-1.1373,2.1616,9.5877
373,-1.5024,2.3232,9.1951
374,-1.5084,2.4501,8.7905
375,-1.0846,2.2538,9.1256
376,-0.82965,1.9976,10.028
377,-1.1948,1.9079,11.094
378,-1.603,1.9881,11.391
379,-1.9645,2.3029,11.049
380,-1.8161,1.9294,10.627
381,-0.72072,1.0112,11.344
382,-0.15808,0.53597,12.864
383,-0.70635,0.20557,13.617
384,-1.4629,0.14452,13.27
385,-1.3312,0.12178,12.175
386,-0.63692,0.027206,10.95
387,-0.59622,0.25345,10.026
388,-1.1996,0.59703,9.383
389,-1.4354,0.84363,8.9784
390,-1.0296,0.95256,8.8623
391,-0.31848,0.76462,8.5211
392,0.21542,0.79454,8.4996
393,0.23099,0.95137,9.0299
394,-0.40468,0.79933,9.8319
395,-1.1146,0.75504,10.107
396,-1.1098,0.87595,9.5722
397,-0.63094,1.0759,8.5977
398,-0.2323,1.3093,8.1799
399,-0.11258,1.4075,8.4852
400,-0.48608,1.4218,9.2573
401,-1.2199,1.5212,9.7302
402,-1.3576,1.6708,9.6093
403,-0.55072,1.7738,9.1436
404,0.15556,1.672,8.9928
405,0.15796,1.8444,9.3998
406,-0.38672,1.9881,9.9002
407,-1.1122,2.0719,9.8942
408,-1.2977,2.1149,9.5518
409,-0.72311,2.2562,9.0095
410,-0.21194,2.6836,8.9808
411,-0.13773,2.6907,9.6572
412,-0.27539,2.3604,10.044
413,-0.18442,2.2765,10.612
414,-0.3544,2.0503,10.969
415,-0.091034,1.5655,10.872
416,0.47519,1.283,10.895
417,0.58891,1.0256,11.306
418,0.080139,0.87715,11.253
419,-0.80092,1.0399,10.377
420,-1.4677,1.4757,9.808
421,-1.3516,1.7007,9.2202
422,-0.55432,1.7666,9.0179
423,0.66792,1.8121,9.4537
424,1.1779,1.8552,10.014
425,0.055008,1.9737,10.306
426,-1.2666,2.1281,10.535
427,-1.5491,1.8947,10.434
428,-2.1848,2.0311,9.3363
429,-1.5898,2.6369,9.146
430,-0.16646,1.5032,10.268
431,-0.58664,2.3376,9.3124
432,-1.1517,2.9074,10.067
433,-1.9406,2.9278,10.047
434,-2.1093,3.1205,9.2525
435,-1.6269,2.911,8.9652
436,-0.52438,2.2658,9.1999
437,0.6787,2.1245,8.6935
438,0.99593,2.4549,8.4373
439,0.087326,2.8129,8.994
440,-1.3671,3.2235,9.2214
441,-1.6461,3.099,8.1285
442,-0.25504,2.6836,7.3839
443,-0.016815,3.3156,7.7717
444,-0.79373,3.5515,8.4864
445,-1.9178,3.4629,9.2645
446,-3.0766,3.6879,10.209
447,-2.3907,2.838,10.355
448,-0.84161,2.3448,9.3447
449,-1.1325,3.0032,8.8539
450,-2.1608,2.6512,9.207
451,-2.9174,2.2993,9.7086
452,-2.9808,1.9066,10.14
453,-2.672,1.7283,10.791
454,-2.2159,1.7331,10.359
455,-2.0339,2.0443,9.0347
456,-2.1836,2.9002,7.8878
457,-2.7773,3.3575,7.6161
458,-3.2095,2.9721,8.5175
459,-2.988,2.1916,9.5961
460,-2.6361,1.8947,9.8128
461,-2.4505,2.5519,9.1053
462,-2.0746,2.984,8.3008
463,-2.0004,2.9745,8.0028
464,-2.2159,2.7925,8.1464
465,-2.1967,2.6237,8.2386
466,-2.7187,2.9194,8.6516
467,-3.1389,3.1289,9.1508
468,-2.5535,3.0918,8.9688
469,-1.4833,3.2426,8.1117
470,-1.5838,3.4449,8.0076
471,-2.2626,3.0092,8.5941
472,-2.6516,2.7793,9.2047
473,-2.1381,2.7985,9.6643
474,-1.1493,2.9936,9.5518
475,-0.79613,3.1492,9.3375
476,-1.251,3.0822,8.9928
477,-1.8065,2.85,9.0814
478,-1.8364,3.0475,9.8331
479,-0.93739,3.2079,10.117
480,-0.37236,3.4988,9.7266
481,-0.60339,3.6053,9.3315
482,-0.89908,3.0403,9.1687
483,-1.2594,2.7255,9.9876
484,-0.96492,2.4106,10.444
485,-0.20476,2.4202,9.3615
486,-0.082657,3.1313,8.3236
487,-1.0571,3.8579,8.4852
488,-1.7119,3.4401,9.4944
489,-1.3636,2.6345,10.397
490,-0.99844,2.5998,10.678
491,-1.0679,2.9757,9.978
492,-1.3133,3.7238,9.0335
493,-0.94817,4.0686,8.2925
494,-0.8129,3.7598,8.5199
495,-1.3217,3.269,9.3914
496,-1.5611,3.0786,10.132
497,-1.1732,3.263,9.8068
498,-1.518,3.8244,9.1651
499,-2.0818,4.1788,8.9581
500,-2.0028,4.0124,8.8599
501,-1.1624,3.3695,8.9832
502,-0.14252,3.3037,9.0981
503,-0.21194,3.6975,9.4309
504,-1.0439,3.9262,9.371
505,-1.3803,3.8591,8.7474
506,-1.0978,3.7729,8.0423
507,-0.8129,3.9848,8.0016
508,-0.52438,4.1536,8.2434
509,-0.30054,4.2458,8.411
510,-0.52319,4.3128,8.5558
511,-0.86916,4.223,8.4469
512,-0.94218,4.0471,8.3978
513,-0.92781,3.6556,8.6157
514,-1.0834,3.834,9.2849
515,-0.51482,4.9736,8.5091
516,0.046631,4.6301,8.9281
517,0.77806,4.2865,9.468
