121,-2.4816,11.572,14.095
122,0.74095,9.9165,22.026
123,2.8047,7.9436,26.505
124,0.89297,8.28,25.987
125,-0.28976,8.3698,22.624
126,-0.28018,7.2912,17.665
127,1.6088,4.636,14.788
128,1.4185,1.7127,16.778
129,-0.34602,0.073883,17.127
130,0.071762,0.40788,13.891
131,2.2816,0.87953,7.2594
132,3.0166,0.80412,0.26231
133,0.56018,0.61258,-1.8889
134,-2.1716,-0.13561,-0.19858
135,-3.0347,-0.47678,1.3313
136,-2.4266,0.14931,0.2216
137,-1.1349,0.57188,-1.3155
138,-0.1904,0.14812,-0.71333
139,-0.76979,-0.12004,0.78424
140,-1.6078,-0.35586,1.3349
141,-1.5922,0.13374,1.785
142,0.13641,0.11459,4.1026
143,2.1056,-0.033844,7.8495
144,1.0881,1.089,9.6967
145,-2.3057,4.8312,9.9564
146,-5.241,10.347,11.389
147,-1.3312,12.177,16.751
148,4.7524,10.101,23.791
149,1.7872,9.8003,26.238
150,-2.0244,10.666,23.46
151,-2.6768,9.519,21.74
152,-2.0722,7.1009,18.772
153,1.8602,4.2099,16.175
154,3.7038,2.1257,15.924
155,1.1994,0.68082,14.806
156,-0.42622,0.23311,11.037
157,-0.4765,0.10861,5.8001
158,-0.14252,-0.55458,0.85368
159,0.58533,-0.35468,-0.38173
160,0.56018,-0.34509,0.25394
161,-1.4749,-0.15356,1.1889
162,-3.2095,-0.031448,0.88719
163,-2.7498,-0.084122,0.46582
164,-0.77937,-0.36784,0.25273
165,1.2006,-0.90414,0.1414
166,-0.089844,-0.97478,0.8022
167,-3.0072,-0.67549,1.2571
168,-3.4178,-0.25531,1.5971
169,-1.032,-0.081726,2.2447
170,1.4281,0.81371,4.5288
171,0.40216,4.1488,7.5957
172,-3.6728,10.875,9.0011
173,-3.9996,16.448,11.289
174,2.4313,16.565,18.367
175,6.9048,12.586,28.812
176,3.2225,10.636,33.543
177,-1.3671,10.758,29.595
178,-1.3636,11.11,18.908
179,3.3793,9.4831,12.051
180,6.9335,4.7438,15.651
181,3.5422,0.7766,19.78
182,0.86305,-1.0993,17.728
183,0.89658,-2.2138,9.0778
184,-0.32806,-1.9923,-1.6818
185,-2.6852,-0.72937,-8.2718
186,-3.6584,-0.36185,-8.4873
187,-2.7007,-0.31517,-4.2352
188,-0.54355,-1.1292,-0.3111
189,0.35309,-1.9133,1.7683
190,-0.75902,-2.0773,1.317
191,-2.9174,-1.2717,0.52927
192,-3.2586,-0.25652,0.75552
193,-1.0367,0.15529,1.4486
194,1.9728,0.07988,3.4921
195,3.5063,-0.026672,5.6648
196,0.77206,1.2818,6.1389
197,-2.2554,4.5295,7.008
198,-3.5746,8.9767,10.158
199,-0.23709,12.069,15.694
200,2.9867,12.708,21.306
201,-0.09343,12.98,24.377
202,-1.6413,12.305,25.119
203,-1.5144,11.023,23.754
204,-0.64769,8.936,19.926
205,3.1531,5.5303,21.028
206,3.4715,3.148,22.139
207,0.45364,2.7542,18.052
208,-0.67403,2.4789,10.156
209,0.8044,1.8025,1.2128
210,2.205,0.48929,-4.6913
211,1.2713,-0.88499,-4.2939
212,-0.73508,-1.8846,0.6382
213,-1.8304,-2.1767,3.7088
214,-1.9693,-1.9061,2.125
215,-1.6329,-1.2956,-1.1419
216,-0.66444,-0.97716,-2.2492
217,-0.91225,-1.1388,-0.10998
218,-2.0064,-1.3938,3.5244
219,-2.2458,-1.3004,4.858
220,-1.2522,-0.59648,4.779
221,0.468,-0.048218,5.9653
222,1.039,1.4338,7.3324
223,-0.73747,5.3735,8.4648
224,-3.0634,10.865,12.126
225,-3.3136,12.639,17.027
226,0.29083,10.406,24.326
227,5.527,7.369,28.468
228,5.5449,6.3443,28.326
229,1.8507,5.6943,24.842
230,-0.23949,5.0215,20.115
231,0.29562,3.7322,20.778
232,1.4377,2.1329,19.73
233,2.4097,1.022,13.386
234,2.9053,-0.045822,5.8504
235,1.2964,-0.0961,-1.7476
236,-0.58424,0.26662,-5.0049
237,-1.5719,-0.36066,-3.7025
238,-1.5144,-0.52226,-2.2241
239,-0.49206,-0.12123,-1.4052
240,-0.23349,-0.25771,-1.7632
241,-0.39749,-1.2357,-1.2975
242,-0.81529,-1.5578,-0.79832
243,-1.5802,-1.1843,0.41434
244,-1.3995,-0.81795,1.5037
245,0.88939,-1.2549,3.5292
246,3.1758,-1.3195,6.0718
247,1.7812,0.91904,8.2649
248,-0.83923,5.2717,10.909
249,-1.9621,10.003,15.748
250,2.6563,10.892,22.82
251,8.3856,7.6815,32.141
252,5.4707,6.0199,34.715
253,0.90256,7.0985,29.47
254,-0.74226,7.7593,21.485
255,1.531,6.0139,15.296
256,3.6631,1.945,18.798
257,3.2596,-0.49474,22.989
258,2.3295,-0.9221,18.494
259,1.3814,-1.5219,9.4513
260,-0.1904,-1.7541,-1.6231
261,-1.7957,-1.286,-8.0492
262,-2.5714,-1.3207,-6.5504
263,-2.9042,-2.0091,-2.5042
264,-3.4956,-2.2353,-0.73846
265,-3.6093,-1.9001,-0.46193
266,-2.5774,-1.5757,0.12944
267,-0.70276,-1.5051,0.81897
268,-0.21315,-1.377,0.89558
269,-1.3408,-0.98434,1.2727
270,-2.022,-0.44446,3.2658
271,-1.6281,0.084671,5.6648
272,0.52547,1.101,5.3476
273,2.7976,3.4677,5.2638
274,1.5729,7.9101,7.2103
275,-0.20117,12.73,11.584
276,1.6424,15.305,20.291
277,5.1247,16.593,25.33
278,8.491,17.585,23.199
279,11.359,17.741,22.406
280,11.651,15.733,22.672
281,11.445,12.313,23.134
282,9.3266,8.8259,19.494
283,3.9348,6.2761,10.853
284,0.24295,3.7562,3.6262
285,0.43568,0.72511,0.91953
286,1.6771,-1.851,1.3229
287,1.1468,-3.4228,2.0795
288,-0.54234,-4.1255,1.6761
289,-2.4876,-3.8346,0.3497
290,-3.7625,-3.2529,-0.24046
291,-3.7099,-3.0434,0.10071
292,-2.2781,-2.8865,0.17612
293,-1.5168,-2.6304,-0.40686
294,-2.004,-2.2796,0.00853
295,-2.1512,-1.6906,0.8046
296,-1.5383,-0.65395,2.0735
297,0.83073,0.58984,3.3784
298,2.8335,2.4944,3.4466
299,1.7106,6.3,2.5524
300,-1.7837,12.01,3.8213
301,-2.7654,16.432,11.335
302,5.0828,15.437,25.49
303,15.074,11.155,35.801
304,12.623,10.699,35.024
305,5.2875,11.197,28.024
306,3.013,10.441,19.437
307,3.8534,8.2405,13.839
308,3.4799,4.253,13.677
309,1.2796,1.1357,12.003
310,0.087326,-0.16434,8.2434
311,-0.17604,-0.92809,3.9398
312,-0.051529,-1.6487,0.6382
313,-0.45854,-1.8331,-0.21533
314,-2.2027,-1.9313,1.038
315,-3.5674,-1.6942,1.3984
316,-3.8188,-1.5027,0.042038
317,-3.3759,-1.3064,-1.2724
318,-1.439,-1.4883,-0.62833
319,-0.059921,-1.9636,0.9267
320,-0.26103,-1.7577,1.8377
321,-1.1038,-1.1112,2.7547
322,-0.3101,-0.71381,4.7574
323,1.9692,0.028397,7.5934
324,2.4516,2.7183,8.1919
325,0.20225,8.5051,8.0602
326,-0.12695,13.667,10.662
327,6.0202,14.959,19.253
328,13.94,12.695,30.021
329,13.569,11.828,32.867
330,7.1239,12.211,28.067
331,4.4567,10.839,23.345
332,4.7093,9.4041,17.985
333,5.9675,6.7118,12.554
334,4.6172,3.3611,10.061
335,2.7174,0.94537,7.822
336,1.4748,-0.43368,4.3193
337,0.26689,-0.89577,0.5939
338,-1.172,-0.94605,-1.1048
339,-2.0842,-1.0095,-1.2436
340,-2.8109,-0.80478,-1.8661
341,-2.599,-0.33432,-1.8027
342,-1.1158,-0.36545,-1.2939
343,0.36984,-1.3555,0.87283
344,0.10529,-1.863,2.6972
345,-1.5096,-1.4009,3.1413
346,-1.8113,-0.7186,2.2794
347,0.16754,-0.10687,2.0783
348,3.3458,0.017624,4.6461
349,4.6327,0.49886,8.2997
350,3.383,2.7422,11.525
351,0.4321,7.8191,14.145
352,-2.8539,13.961,16.021
353,-0.39749,15.977,19.057
354,6.4655,12.985,23.447
355,7.7943,9.0127,28.464
356,1.5227,6.956,29.934
357,-3.1077,7.5222,24.377
358,0.46321,7.2768,15.088
359,4.1084,5.1221,7.7801
360,4.2449,2.425,4.9166
361,2.357,-0.28046,5.3284
362,0.72897,-2.021,5.6122
363,0.074158,-2.7261,4.9705
364,-0.46693,-2.4424,2.131
365,-1.2786,-1.8905,-0.5984
366,-1.439,-1.3351,-1.9691
367,-0.24426,-1.3183,-2.7352
368,0.40935,-1.7912,-1.0485
369,-0.68839,-2.6375,2.2375
370,-1.9717,-2.5945,4.3959
371,-2.0854,-1.802,4.178
372,-0.73508,-0.91731,2.5057
373,0.08493,0.028397,1.6952
374,-0.23469,0.79095,2.8504
375,-0.45496,1.3883,5.2123
376,-1.002,3.4246,8.5139
377,-1.7933,8.3231,11.921
378,-1.0978,10.987,19.436
379,4.2257,7.9173,28.715
380,4.507,4.2554,33.489
381,-0.34721,4.4816,31.777
382,-2.1512,5.547,26.855
383,0.61525,5.9744,21.997
384,4.5813,3.573,21.935
385,2.7174,0.88792,20.57
386,-1.7849,-0.3044,14.546
387,-4.2869,-0.56416,6.5315
388,-4.0199,-0.25531,-2.084
389,-1.9968,-0.28404,-6.4067
390,-0.63692,-0.74731,-6.0895
391,-1.6844,-1.2465,-3.9754
392,-2.7474,-2.1455,-0.51341
393,-2.5451,-2.6244,0.95783
394,-1.9322,-2.3478,-0.20935
395,0.22259,-1.9073,-2.017
396,1.774,-1.7397,-1.3262
397,1.2868,-2.0809,2.3632
398,0.35667,-2.2222,6.7482
399,0.34351,-1.3483,9.3794
400,0.99593,1.0795,9.9864
401,3.213,4.4984,10.788
402,4.8518,7.0973,16.222
403,3.8438,6.6448,25.774
404,3.3602,5.2717,31.634
405,1.9392,6.5741,28.158
406,1.5334,9.1132,20.966
407,4.2245,8.9492,14.967
408,8.0732,4.3751,14.38
409,7.1143,-0.086517,19.484
410,0.78523,-0.98315,21.165
411,-1.8532,-0.70543,15.3
412,-0.65488,-1.1064,5.666
413,0.43449,-0.90894,-3.8545
414,-0.45854,-0.42052,-8.5244
415,-2.6947,-0.65634,-7.0723
416,-4.1684,-1.219,-2.9747
417,-2.9186,-1.8726,1.3098
418,-0.022812,-2.9536,4.5982
419,1.3575,-3.1559,4.4785
420,-1.026,-2.3024,2.2603
421,-3.9122,-1.5709,0.32455
422,-3.8344,-1.2286,0.98177
423,-0.56749,-1.1723,4.2367
424,2.6479,0.10382,7.506
425,1.2988,4.5882,8.6564
426,1.2593,9.4185,10.944
427,4.9296,11.889,17.86
428,7.6626,10.428,27.697
429,8.2982,9.7417,30.883
430,9.7958,9.3873,29.098
431,9.6103,8.2441,28.503
432,9.481,6.464,26.5
433,5.6969,4.6827,21.093
434,0.47758,2.5974,13.93
435,-0.91106,0.62097,7.0092
436,-0.96373,-1.3016,2.5596
437,0.61406,-3.0697,0.82974
438,1.8794,-4.4069,-0.092026
439,-0.94817,-4.3685,-2.3929
440,-4.0403,-3.3354,-4.7667
441,-3.4609,-2.6244,-4.8421
442,-1.9262,-2.4328,-3.754
443,-1.1205,-2.5932,-2.1474
444,-0.33765,-2.8602,0.61186
445,-0.771,-2.5801,2.7212
446,-1.4857,-1.6667,3.3496
447,-0.3149,-0.5522,4.099
448,1.9057,1.2889,5.3691
449,3.0561,4.5894,7.342
450,3.9013,8.5625,9.4465
451,5.0146,10.571,15.507
452,5.3414,9.9284,26.959
453,5.5413,8.6607,32.805
454,6.7444,7.721,32.871
455,7.4363,7.0817,31.418
456,7.161,6.8495,24.49
457,6.3182,5.8128,16.704
458,4.5777,3.6113,13.251
459,2.4648,1.0016,10.899
460,0.62004,-0.62163,6.6321
461,0.53145,-1.3531,2.1322
462,0.86545,-1.6356,-1.598
463,-0.082657,-1.9672,-3.3493
464,-0.67523,-2.4101,-2.995
465,-1.6161,-2.8686,-2.0685
466,-2.8923,-3.1762,-0.41884
467,-3.2191,-3.1451,1.5971
468,-2.3356,-2.8399,2.4339
469,-0.90746,-2.3826,1.8856
470,-0.015625,-1.7852,1.1793
471,0.25253,-0.90414,1.0811
472,0.70384,-0.1344,3.2383
473,0.474,1.6002,6.929
474,1.5406,4.6935,11.168
475,4.8147,7.63,15.296
476,7.0569,8.5972,19.862
477,5.9759,5.9528,27.478
478,3.0394,4.4744,31.826
479,3.1447,4.3428,31.541
480,4.3658,3.6544,28.194
481,5.6969,3.2342,20.2
482,5.9579,1.9186,16.669
483,3.3243,0.30373,16.241
484,0.96121,-0.56058,12.555
485,-0.27181,-1.128,6.6273
486,-0.57587,-0.879,1.0692
487,-1.4917,-0.54741,-2.5868
488,-2.824,-0.62521,-4.2316
489,-3.1281,-0.37981,-4.9295
490,-2.7426,-0.6707,-5.0181
491,-1.609,-1.3004,-2.8274
492,0.53026,-2.2437,-0.10759
493,0.48955,-2.768,2.0029
494,-2.0926,-2.3969,2.8121
495,-3.4094,-1.8989,3.0887
496,-2.0615,-1.632,4.129
497,1.2808,-1.2022,6.0982
498,2.2517,0.88432,7.7298
499,-0.21194,5.2502,8.4349
500,-1.4186,9.9416,11.916
501,3.4153,10.228,22.167
502,10.963,6.4652,34.559
503,12.59,5.5303,37.693
504,9.0368,6.2102,31.855
505,5.1176,6.5346,23.102
506,3.2561,5.7793,16.525
507,2.3486,3.998,13.491
508,1.5693,1.4853,12.867
509,3.2285,-0.31636,11.188
510,4.7572,-1.5805,6.6165
511,2.7605,-2.2209,2.2447
512,-1.664,-2.5777,0.33893
513,-5.7294,-2.2593,-0.16745
514,-6.5243,-1.5709,-1.3825
515,-4.2845,-1.2477,-2.7484
516,-0.25026,-1.3016,-3.4607
517,1.9644,-1.7996,-1.9583
518,0.008316,-2.4041,1.0787
519,-2.4445,-2.5921,3.923
520,-2.4733,-1.9684,4.457
521,0.10289,-0.6324,2.8588
522,2.4803,0.47012,3.1054
523,1.6124,1.6409,6.1089
524,-0.27898,4.5283,9.1388
525,-1.7227,9.6675,13.017
526,1.8722,11.737,19.58
527,7.4507,9.3083,27.177
528,6.4583,7.2086,27.645
529,3.4799,6.7932,25.015
530,2.375,5.6368,22.169
531,1.7501,3.5096,18.464
532,2.1284,1.1094,15.856
533,2.8574,-1.9145,18.367
534,1.6831,-3.6132,20.715
535,0.092117,-3.0481,14.95
536,-0.86676,-2.2652,5.5798
537,-1.7095,-0.7126,-1.9128
538,-1.5503,0.10261,-5.4395
539,-1.8532,0.075089,-5.2467
540,-2.1177,-0.38818,-1.1503
541,-2.2255,-1.3997,1.9801
542,-0.82607,-2.0462,2.6314
543,0.13281,-2.1204,2.3345
544,-0.49088,-2.0653,2.526
545,-2.6516,-0.80478,1.2475
546,-3.6776,0.78737,1.2224
547,-1.8807,2.0874,3.1306
548,1.8435,1.9246,4.7287
549,3.7852,2.5519,6.4561
550,1.8088,4.4469,9.6524
551,1.8147,3.4581,7.1277
552,0.50751,9.8877,20.927
553,0.33871,9.446,25.525
554,0.6739,3.8507,14.765
555,1.98,4.2446,12.996
556,2.7748,3.8448,16.975
557,-0.067093,-0.026672,22.999
558,-1.8735,-2.5059,24.914
559,-0.24786,-2.0737,20.532
560,3.547,-0.77246,14.082
561,3.2848,1.101,8.2159
562,-1.3229,3.5598,5.8001
563,-4.2785,5.3316,4.5886
564,-3.3855,2.8571,3.6333
565,-2.1824,1.3021,5.514
566,0.64278,2.2454,8.4864
567,2.5797,2.7195,10.314
568,0.16992,2.2969,8.8707
569,-1.5419,2.1006,8.6324
570,1.0378,2.5627,8.2554
571,1.2641,3.1349,6.6081
572,-0.91345,2.686,5.6708
573,-3.5638,2.267,6.7506
574,-4.9968,1.6565,7.6568
575,-3.6883,1.5224,8.8647
576,-0.75304,0.90468,9.5291
577,-0.57587,0.79454,12.337
